M/Z,EXPERIMENTAL_M/Z,INTENSITY,SAMPLE,FILE
1296.68481,1296.692,178963.73,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_3_p0156_ug_ul,141.csv
1296.68481,1296.686,186281.03,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_3_p0156_ug_ul,191.csv
1296.68481,1296.6841,287958.66,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_3_p0156_ug_ul,196.csv
1296.68481,1296.692,272503.28,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_3_p0156_ug_ul,236.csv
1296.68481,1296.6831,154249.05,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_3_p0156_ug_ul,26.csv
1296.68481,1296.6951,445418.84,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_3_p0156_ug_ul,286.csv
1296.68481,1296.6741,139579.2,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_3_p0156_ug_ul,296.csv
1296.68481,1296.696,559966.9,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_3_p0156_ug_ul,331.csv
1296.68481,1296.6941,117211.22,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_3_p0156_ug_ul,51.csv
1296.68481,1296.683,31691.408,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_3_p0156_ug_ul,71.csv
1296.68481,1296.6893,82106.414,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,1.csv
1296.68481,1296.686,94472.27,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,106.csv
1296.68481,1296.6869,85972.04,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,11.csv
1296.68481,1296.692,73679.53,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,111.csv
1296.68481,1296.6884,85764.21,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,116.csv
1296.68481,1296.6887,80909.6,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,121.csv
1296.68481,1296.6865,114503.914,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,126.csv
1296.68481,1296.6871,85674.09,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,131.csv
1296.68481,1296.6865,82197.04,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,136.csv
1296.68481,1296.6893,83517.94,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,141.csv
1296.68481,1296.6882,78473.34,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,146.csv
1296.68481,1296.6854,65253.676,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,151.csv
1296.68481,1296.6891,75159.586,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,156.csv
1296.68481,1296.6833,92994.945,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,16.csv
1296.68481,1296.6877,91571.48,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,161.csv
1296.68481,1296.688,68545.19,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,166.csv
1296.68481,1296.6866,49826.484,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,171.csv
1296.68481,1296.6863,84780.375,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,176.csv
1296.68481,1296.6891,115528.99,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,181.csv
1296.68481,1296.6859,84114.164,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,186.csv
1296.68481,1296.686,61112.277,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,191.csv
1296.68481,1296.6881,81153.45,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,196.csv
1296.68481,1296.6897,79642.22,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,201.csv
1296.68481,1296.6866,109715.47,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,21.csv
1296.68481,1296.6862,60877.125,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,26.csv
1296.68481,1296.6871,91826.766,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,31.csv
1296.68481,1296.6864,82459.484,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,36.csv
1296.68481,1296.688,95901.74,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,41.csv
1296.68481,1296.6877,62873.742,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,46.csv
1296.68481,1296.6873,76597.18,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,51.csv
1296.68481,1296.6882,49640.543,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,56.csv
1296.68481,1296.6832,63572.258,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,6.csv
1296.68481,1296.6879,77057.73,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,61.csv
1296.68481,1296.6858,62927.04,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,66.csv
1296.68481,1296.6876,92482.45,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,71.csv
1296.68481,1296.6866,72046.35,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,76.csv
1296.68481,1296.6893,69683.1,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,81.csv
1296.68481,1296.6882,77430.14,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,86.csv
1296.68481,1296.6912,75126.63,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,91.csv
1296.68481,1296.6874,97965.95,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_1_p0312_ug_ul,96.csv
1296.68481,1296.686,75022.17,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_3_p0625_ug_ul,116.csv
1296.68481,1296.683,24018.152,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_3_p0625_ug_ul,161.csv
1296.68481,1296.6791,80464.016,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_3_p0625_ug_ul,201.csv
1296.68481,1296.6931,33215.195,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_3_p0625_ug_ul,256.csv
1296.68481,1296.681,57900.652,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_3_p0625_ug_ul,26.csv
1296.68481,1296.6901,80964.12,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_3_p0625_ug_ul,271.csv
1296.68481,1296.672,20820.928,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_3_p0625_ug_ul,341.csv
1296.68481,1296.6812,55617.477,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p25_ug_ul,1.csv
1296.68481,1296.6902,42426.703,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p25_ug_ul,101.csv
1296.68481,1296.6884,55354.53,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p25_ug_ul,106.csv
1296.68481,1296.6827,77040.47,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p25_ug_ul,111.csv
1296.68481,1296.6919,54916.49,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p25_ug_ul,116.csv
1296.68481,1296.6902,32227.89,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p25_ug_ul,121.csv
1296.68481,1296.6896,112885.08,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p25_ug_ul,126.csv
1296.68481,1296.6873,76524.24,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p25_ug_ul,131.csv
1296.68481,1296.6881,111695.66,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p25_ug_ul,136.csv
1296.68481,1296.6869,58233.258,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p25_ug_ul,141.csv
1296.68481,1296.6896,88263.945,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p25_ug_ul,146.csv
1296.68481,1296.6934,45742.05,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p25_ug_ul,151.csv
1296.68481,1296.6864,34484.977,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p25_ug_ul,16.csv
1296.68481,1296.6829,87522.27,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p25_ug_ul,161.csv
1296.68481,1296.6857,87213.055,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p25_ug_ul,166.csv
1296.68481,1296.6935,57057.9,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p25_ug_ul,171.csv
1296.68481,1296.6877,78640.49,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p25_ug_ul,176.csv
1296.68481,1296.6862,28326.988,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p25_ug_ul,186.csv
1296.68481,1296.6898,47895.85,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p25_ug_ul,191.csv
1296.68481,1296.6849,44476.555,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p25_ug_ul,196.csv
1296.68481,1296.6892,63377.227,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p25_ug_ul,201.csv
1296.68481,1296.6903,27462.787,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p25_ug_ul,26.csv
1296.68481,1296.6869,40080.387,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p25_ug_ul,36.csv
1296.68481,1296.6855,82757.34,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p25_ug_ul,46.csv
1296.68481,1296.6857,38756.688,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p25_ug_ul,51.csv
1296.68481,1296.6886,41712.03,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p25_ug_ul,56.csv
1296.68481,1296.6879,64166.1,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p25_ug_ul,61.csv
1296.68481,1296.6924,62201.293,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p25_ug_ul,66.csv
1296.68481,1296.6912,36599.914,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p25_ug_ul,71.csv
1296.68481,1296.6898,62988.906,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p25_ug_ul,76.csv
1296.68481,1296.6904,73309.58,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p25_ug_ul,81.csv
1296.68481,1296.691,32294.094,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p25_ug_ul,86.csv
1296.68481,1296.6909,44356.688,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p25_ug_ul,91.csv
1296.68481,1296.6912,59513.98,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p25_ug_ul,96.csv
1296.68481,1296.6721,41469.52,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B8_1_p25_ug_ul,146.csv
1296.68481,1296.687,16358.874,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B8_1_p25_ug_ul,276.csv
1296.68481,1296.6731,97964.5,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B8_1_p25_ug_ul,41.csv
1296.68481,1296.68,80554.29,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B8_1_p25_ug_ul,71.csv
1296.68481,1296.6892,140519.69,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_1_ug_ul_rerun,101.csv
1296.68481,1296.6885,162303.05,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_1_ug_ul_rerun,111.csv
1296.68481,1296.688,228504.97,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_1_ug_ul_rerun,116.csv
1296.68481,1296.6902,150499.03,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_1_ug_ul_rerun,121.csv
1296.68481,1296.6882,143444.38,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_1_ug_ul_rerun,126.csv
1296.68481,1296.6864,189455.56,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_1_ug_ul_rerun,131.csv
1296.68481,1296.6909,138529.25,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_1_ug_ul_rerun,136.csv
1296.68481,1296.6886,182345.17,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_1_ug_ul_rerun,141.csv
1296.68481,1296.6882,163235.0,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_1_ug_ul_rerun,146.csv
1296.68481,1296.688,127813.44,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_1_ug_ul_rerun,151.csv
1296.68481,1296.6842,279445.03,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_1_ug_ul_rerun,16.csv
1296.68481,1296.6858,148250.47,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_1_ug_ul_rerun,161.csv
1296.68481,1296.6881,272128.72,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_1_ug_ul_rerun,176.csv
1296.68481,1296.688,279981.62,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_1_ug_ul_rerun,186.csv
1296.68481,1296.6846,144616.5,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_1_ug_ul_rerun,191.csv
1296.68481,1296.6895,182949.56,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_1_ug_ul_rerun,201.csv
1296.68481,1296.6868,282754.66,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_1_ug_ul_rerun,21.csv
1296.68481,1296.6888,251303.92,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_1_ug_ul_rerun,26.csv
1296.68481,1296.685,244326.4,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_1_ug_ul_rerun,31.csv
1296.68481,1296.6797,238031.6,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_1_ug_ul_rerun,36.csv
1296.68481,1296.694,106981.67,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_1_ug_ul_rerun,41.csv
1296.68481,1296.686,231506.03,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_1_ug_ul_rerun,46.csv
1296.68481,1296.6896,132221.0,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_1_ug_ul_rerun,56.csv
1296.68481,1296.6874,331210.2,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_1_ug_ul_rerun,61.csv
1296.68481,1296.688,140611.33,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_1_ug_ul_rerun,66.csv
1296.68481,1296.6903,160257.1,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_1_ug_ul_rerun,76.csv
1296.68481,1296.6859,159443.27,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_1_ug_ul_rerun,91.csv
1296.68481,1296.6903,149075.53,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B2_3_1_ug_ul_rerun,96.csv
1296.68481,1296.676,24881.352,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_2_p25_ug_ul,156.csv
1296.68481,1296.6731,75103.484,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_2_p25_ug_ul,321.csv
1296.68481,1296.687,26318.912,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_2_p25_ug_ul,331.csv
1296.68481,1296.686,38062.996,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B2_2_p25_ug_ul,61.csv
1296.68481,1296.6868,134463.47,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_BLANK_3,101.csv
1296.68481,1296.6886,126736.695,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_BLANK_3,106.csv
1296.68481,1296.6903,87422.28,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_BLANK_3,111.csv
1296.68481,1296.6881,94910.836,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_BLANK_3,116.csv
1296.68481,1296.6876,103479.48,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_BLANK_3,126.csv
1296.68481,1296.6871,93489.484,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_BLANK_3,131.csv
1296.68481,1296.6857,83049.82,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_BLANK_3,141.csv
1296.68481,1296.6882,72154.766,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_BLANK_3,146.csv
1296.68481,1296.6879,95595.31,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_BLANK_3,151.csv
1296.68481,1296.6912,59144.37,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_BLANK_3,156.csv
1296.68481,1296.6892,97262.56,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_BLANK_3,16.csv
1296.68481,1296.6886,77144.41,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_BLANK_3,171.csv
1296.68481,1296.6863,146275.86,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_BLANK_3,176.csv
1296.68481,1296.6891,82574.69,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_BLANK_3,181.csv
1296.68481,1296.6859,84536.516,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_BLANK_3,191.csv
1296.68481,1296.6897,106787.65,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_BLANK_3,196.csv
1296.68481,1296.6852,136543.31,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_BLANK_3,201.csv
1296.68481,1296.6873,250117.02,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_BLANK_3,41.csv
1296.68481,1296.6844,111572.99,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_BLANK_3,51.csv
1296.68481,1296.6838,151067.0,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_BLANK_3,56.csv
1296.68481,1296.6859,145796.2,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_BLANK_3,6.csv
1296.68481,1296.6914,76350.84,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_BLANK_3,71.csv
1296.68481,1296.687,111275.914,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_BLANK_3,76.csv
1296.68481,1296.6887,79369.25,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_BLANK_3,81.csv
1296.68481,1296.688,74303.01,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_BLANK_3,86.csv
1296.68481,1296.6885,92331.54,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_BLANK_3,91.csv
1296.68481,1296.691,29881.61,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B8_2_p25_ug_ul,121.csv
1296.68481,1296.689,43150.465,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B8_2_p25_ug_ul,181.csv
1296.68481,1296.6931,46016.08,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B8_2_p25_ug_ul,211.csv
1296.68481,1296.692,24982.64,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B8_2_p25_ug_ul,306.csv
1296.68481,1296.681,32331.955,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B8_2_p25_ug_ul,76.csv
1296.68481,1296.697,35258.215,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B8_2_p25_ug_ul,91.csv
1296.68481,1296.6881,77942.5,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_2_p0156_ug_ul,116.csv
1296.68481,1296.676,39195.113,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_2_p0156_ug_ul,206.csv
1296.68481,1296.6731,103346.75,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_IT_B1_2_p0156_ug_ul,86.csv
1296.68481,1296.6844,43701.477,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p125_ug_ul,1.csv
1296.68481,1296.6886,50328.293,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p125_ug_ul,101.csv
1296.68481,1296.6917,68367.44,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p125_ug_ul,106.csv
1296.68481,1296.6854,85891.11,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p125_ug_ul,11.csv
1296.68481,1296.6858,67248.195,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p125_ug_ul,111.csv
1296.68481,1296.6813,128724.97,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p125_ug_ul,116.csv
1296.68481,1296.6868,72457.78,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p125_ug_ul,121.csv
1296.68481,1296.683,109060.3,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p125_ug_ul,126.csv
1296.68481,1296.6887,61298.945,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p125_ug_ul,131.csv
1296.68481,1296.6901,91782.53,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p125_ug_ul,136.csv
1296.68481,1296.6884,75993.93,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p125_ug_ul,141.csv
1296.68481,1296.6865,76439.13,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p125_ug_ul,146.csv
1296.68481,1296.6876,92556.68,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p125_ug_ul,151.csv
1296.68481,1296.6913,77618.336,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p125_ug_ul,156.csv
1296.68481,1296.6901,45441.746,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p125_ug_ul,16.csv
1296.68481,1296.6833,151456.84,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p125_ug_ul,161.csv
1296.68481,1296.6915,98034.664,C:/temp/MERCK_AUGUST\20220817_Jenny_Merck_P237_E6_DI_OT_B8_1_p125_ug_ul,166.csv
